"","GeoFIPS","Year","All industry total"," Private industries","Ag","  Mining, quarrying, and oil and gas extraction","  Utilities","  Construction","  Manufacturing","   Durable goods manufacturing","   Nondurable goods manufacturing","  Wholesale trade","  Retail trade","  Transportation and warehousing","  Information","  Finance, insurance, real estate, rental, and leasing","   Finance and insurance","   Real estate and rental and leasing","  Professional and business services","   Professional, scientific, and technical services","   Management of companies and enterprises","   Administrative and support and waste management and remediation services","  Educational services, health care, and social assistance","   Educational services","   Health care and social assistance","  Arts, entertainment, recreation, accommodation, and food services","   Arts, entertainment, and recreation","   Accommodation and food services","  Other services (except government and government enterprises)","Government and government enterprises","Natural resources and mining","Trade","Transportation and utilities","Manufacturing and information","Private goods-producing industries 2/","Private services-providing industries 3/"
"1726"," ""20181""",2016,276548,226931,27613,787,622,4847,7700,1338,6361,58229,26710,NA,5757,52791,NA,NA,NA,3668,NA,NA,8349,NA,NA,9107,NA,NA,5858,49617,28400,84939,NA,13456,40947,185984
"1727"," ""20181""",2017,285893,233805,33440,857,708,4425,7054,910,6144,61232,25336,NA,6756,49862,11283,38579,NA,3319,NA,NA,7790,NA,NA,9205,NA,NA,6170,52088,34297,86568,NA,13811,45776,188028
"1728"," ""20181""",2018,304510,249818,36792,905,684,4343,6590,739,5851,63130,27299,NA,6167,55794,11556,44238,NA,3055,NA,NA,8097,NA,NA,9995,NA,NA,5827,54692,37697,90429,NA,12757,48630,201188
"1729"," ""20181""",2019,310386,258292,37587,896,709,4915,8037,772,7265,61776,27076,NA,7346,61136,12052,49084,NA,3046,NA,NA,7986,NA,NA,10388,NA,NA,5435,52094,38483,88852,NA,15383,51436,206856
"1730"," ""20183""",2001,96899,83773,NA,0,449,2627,8706,NA,NA,6997,9058,NA,600,15511,NA,NA,1635,858,0,777,6653,85,6568,1122,115,1007,2808,13126,NA,16055,NA,9306,NA,NA
"1731"," ""20183""",2002,79255,65413,NA,136,501,2775,9844,NA,NA,6747,9469,NA,646,17489,NA,NA,1587,872,0,715,7015,88,6927,1140,124,1016,2904,13842,NA,16216,NA,10491,NA,NA
"1732"," ""20183""",2003,104004,90098,NA,194,524,2548,9502,NA,NA,6786,9450,NA,654,17809,NA,NA,1360,750,0,609,7223,74,7149,1093,127,966,2935,13905,NA,16237,NA,10157,NA,NA
"1733"," ""20183""",2004,95751,81215,NA,274,610,2735,9905,NA,NA,6895,9072,NA,807,16808,NA,NA,1544,769,0,776,7920,27,7893,1406,62,1344,3190,14536,NA,15967,NA,10713,NA,NA
"1734"," ""20183""",2005,103986,89304,24815,310,552,2964,10466,NA,NA,7522,9321,NA,704,16207,NA,NA,1444,629,0,815,NA,NA,NA,1369,84,1284,3274,14682,25125,16843,NA,11171,38555,50749
"1735"," ""20183""",2006,133037,118218,NA,413,544,3178,10039,NA,NA,7182,8734,NA,807,21091,NA,NA,1478,644,0,833,7898,45,7853,1611,77,1534,3644,14819,NA,15916,NA,10845,NA,NA
"1736"," ""20183""",2007,136337,120815,NA,437,178,2594,8402,NA,NA,8063,8049,NA,905,24759,NA,NA,1323,549,0,774,8521,77,8444,1191,0,1191,3866,15522,NA,16112,NA,9306,NA,NA
"1737"," ""20183""",2008,146821,130901,58596,407,0,2034,6317,NA,NA,9700,8431,4917,1322,23719,NA,NA,1258,702,0,556,9120,53,9067,1263,3,1260,3818,15919,59003,18131,4917,7639,67353,63548
"1738"," ""20183""",2009,139152,122342,47610,515,0,2345,3538,NA,NA,11302,9527,4885,1291,25149,NA,NA,1340,737,0,604,9333,48,9285,1597,5,1592,3910,16810,48125,20829,4885,4829,54008,68334
"1739"," ""20183""",2010,152328,135094,49271,431,0,3431,9198,NA,NA,12292,10668,5133,1322,26032,NA,NA,1532,780,0,752,9845,37,9808,1563,7,1556,4378,17234,49701,22960,5133,10520,62331,72764
"1740"," ""20183""",2011,205537,187830,95004,382,0,4987,10144,NA,NA,14050,11019,6452,NA,26651,NA,NA,1563,702,0,861,9965,26,9939,1552,11,1542,NA,17707,95386,25070,6452,NA,110517,77313
"1741"," ""20183""",2012,162469,144357,45433,175,0,5122,11519,NA,NA,15816,12216,4744,1681,28874,NA,NA,1736,743,0,993,10091,51,10040,1834,22,1812,5114,18112,45608,28032,4744,13200,62249,82107
"1742"," ""20183""",2013,186097,167971,69405,273,NA,4517,10438,8968,1471,18107,11286,4857,NA,27350,NA,NA,2177,1023,0,1155,10653,49,10604,1461,25,1436,5200,18125,69678,29393,NA,NA,84632,83339
"1743"," ""20183""",2014,149320,131092,29545,215,0,NA,NA,12197,NA,18771,9916,4782,2610,28313,4682,23631,2361,1225,0,1136,10093,41,10052,1760,38,1722,5042,18228,29760,28687,4782,NA,47445,83647
"1744"," ""20183""",2015,169508,151609,50068,205,0,3924,13000,11208,1792,19811,8508,5265,2391,28587,4458,24129,2265,1147,0,1118,10822,13,10809,1770,3,1767,4992,17899,50273,28320,5265,15391,67197,84412
"1745"," ""20183""",2016,136303,118171,17534,183,0,3604,7377,5928,1449,20792,8257,6494,2292,30912,4795,26118,2386,1069,0,1316,11829,10,11819,1611,NA,NA,4901,18132,17717,29048,6494,9669,28698,89473
"1746"," ""20183""",2017,130973,112282,9593,234,0,3175,3972,2439,1532,21942,8477,9200,2599,31833,5077,26755,2859,NA,0,NA,12128,41,12087,1627,NA,NA,4642,18691,9827,30419,9200,6571,16973,95308
"1747"," ""20183""",2018,163043,143618,35766,232,0,3573,2333,NA,NA,21708,9398,10748,2315,35258,5198,30060,2876,NA,0,NA,13119,30,13089,1678,0,1678,4616,19424,35997,31106,10748,4647,41903,101715
"1748"," ""20183""",2019,185249,164956,47040,241,0,3740,2640,NA,NA,26004,9942,8122,2736,41717,4972,36745,2976,NA,0,NA,13493,31,13462,1485,0,1485,4819,20294,47282,35946,8122,5376,53662,111294
"1749"," ""20185""",2001,89498,68208,16537,6252,16,NA,NA,NA,NA,1806,3491,1889,85,19410,NA,NA,7729,3075,NA,NA,3557,2,3555,888,NA,NA,2767,21291,22789,5297,1905,NA,26569,41639
"1750"," ""20185""",2002,114670,92542,38930,7087,20,NA,NA,NA,NA,1403,3475,1736,NA,20882,NA,NA,7743,3346,3951,446,3952,4,3948,936,NA,NA,NA,22129,46017,4877,1756,2748,49361,43181
"1751"," ""20185""",2003,121140,98516,43995,8409,10,NA,NA,NA,NA,1439,3438,2030,NA,20609,NA,NA,7894,3288,4092,513,3967,6,3960,924,NA,NA,NA,22624,52404,4876,2040,2697,55531,42985
"1752"," ""20185""",2004,132761,108689,48393,11934,85,NA,NA,NA,NA,2358,2762,NA,NA,19884,NA,NA,9868,3413,5935,520,4047,60,3987,1225,NA,NA,NA,24072,60327,5120,NA,2900,63762,44927
"1753"," ""20185""",2005,132776,108264,44698,16352,89,NA,NA,NA,NA,NA,3132,NA,NA,18697,NA,NA,9259,3283,NA,NA,4388,6,4382,825,NA,NA,NA,24512,61050,NA,NA,2470,64601,43663
"1754"," ""20185""",2006,150591,125192,58894,18695,98,NA,NA,NA,NA,2071,3305,NA,NA,22890,NA,NA,4010,3224,NA,NA,4419,NA,NA,737,NA,NA,NA,25399,77589,5376,NA,2723,81530,43662
"1755"," ""20185""",2007,154907,128083,54633,21965,84,NA,NA,NA,NA,NA,2936,3429,NA,25484,3455,22029,4292,3527,NA,NA,4818,NA,NA,639,NA,NA,NA,26824,76598,NA,3513,2616,80569,47515
"1756"," ""20185""",2008,154936,127426,44390,30912,111,1757,2609,NA,NA,2961,2663,NA,NA,24536,4838,19698,5297,4093,NA,NA,4765,NA,NA,615,NA,NA,NA,27509,75301,5624,NA,NA,79667,47759
"1757"," ""20185""",2009,170049,142167,65958,19410,100,2380,3333,NA,NA,3369,2840,NA,NA,26561,5099,21463,5283,4066,NA,NA,5156,NA,NA,639,NA,NA,NA,27882,85367,6209,NA,NA,91080,51086
"1758"," ""20185""",2010,161176,132976,47022,24813,101,NA,NA,NA,NA,3455,3237,NA,NA,28146,5661,22484,5404,4054,NA,NA,5090,NA,NA,858,NA,NA,NA,28199,71836,6691,NA,4076,79318,53659
"1759"," ""20185""",2011,179294,150665,58770,30660,89,NA,NA,NA,NA,3295,3165,NA,NA,28597,5613,22984,5257,4161,NA,NA,4938,NA,NA,808,NA,NA,NA,28629,89430,6460,NA,5228,97358,53307
"1760"," ""20185""",2012,165915,137829,42618,32424,72,NA,NA,NA,NA,3501,3326,NA,NA,30831,5757,25074,4975,4359,NA,NA,5003,NA,NA,993,NA,NA,NA,28086,75042,6827,NA,5341,82546,55282
"1761"," ""20185""",2013,186418,157092,64618,32031,79,NA,NA,767,NA,3918,3198,NA,NA,28478,5241,23237,5208,4406,NA,NA,5322,NA,NA,881,NA,NA,NA,29325,96649,7117,NA,5207,103851,53242
"1762"," ""20185""",2014,169010,139237,37566,27815,8,2197,7332,NA,NA,4202,2975,NA,NA,30770,5964,24806,12976,4575,NA,NA,5702,NA,NA,914,NA,NA,NA,29774,65381,7177,NA,NA,74909,64327
"1763"," ""20185""",2015,157233,126946,34821,11449,0,1921,9882,NA,NA,4238,2907,3394,NA,31308,6128,25180,16618,4931,NA,NA,5617,NA,NA,928,72,856,NA,30287,46270,7145,3394,NA,58073,68873
"1764"," ""20185""",2016,179748,149429,61348,8990,0,2004,7015,NA,NA,3919,2480,5036,NA,33232,6781,26452,15349,5155,NA,NA,5381,NA,NA,912,10,902,NA,30319,70338,6399,5036,NA,79357,70072
"1765"," ""20185""",2017,165217,136870,54528,10632,0,1746,5109,NA,NA,4011,2327,5278,NA,34289,7940,26349,9244,5431,NA,NA,5211,NA,NA,NA,0,NA,NA,28347,65160,6338,5278,NA,72015,64856
"1766"," ""20185""",2018,180613,153272,60790,11380,0,1759,5408,NA,NA,4429,2990,8503,NA,37368,NA,NA,10652,5319,NA,NA,5380,NA,NA,923,19,904,NA,27341,72170,7419,8503,NA,79337,73935
"1767"," ""20185""",2019,193664,165729,65122,9351,0,1771,5355,NA,NA,6088,3263,9625,NA,NA,NA,36573,10928,5536,NA,NA,5479,59,5420,961,19,942,NA,27935,74473,9351,9625,NA,81599,84130
"1768"," ""20187""",2001,80099,69620,20194,17398,69,NA,NA,NA,NA,9422,2772,1745,18,8124,NA,NA,1477,NA,0,NA,1089,160,929,1265,218,1047,2009,10479,37592,12194,1814,NA,41629,27990
"1769"," ""20187""",2002,73405,62525,14037,15911,81,NA,NA,NA,NA,8895,2667,1794,16,9013,2618,6394,1588,NA,0,NA,1072,164,908,1313,236,1077,2252,10880,29949,11561,1876,NA,33835,28690
"1770"," ""20187""",2003,88807,77076,23663,21134,70,NA,NA,NA,NA,8950,2368,3290,NA,9886,2856,7029,1347,760,0,587,912,141,771,1165,235,930,NA,11731,44797,11318,3360,596,46951,30125
"1771"," ""20187""",2004,91543,78955,24247,22853,61,NA,NA,NA,NA,10317,2435,2446,NA,9393,NA,NA,1175,805,0,370,820,112,708,1160,207,953,NA,12588,47100,12752,2507,623,48985,29970
"1772"," ""20187""",2005,121180,108263,44496,28744,0,NA,NA,NA,NA,10881,2384,6966,NA,9332,NA,NA,1083,830,0,254,598,85,513,898,197,701,NA,12916,73240,13266,6966,488,74422,33842
"1773"," ""20187""",2006,83554,69736,1845,25344,0,NA,NA,NA,NA,12527,2626,NA,NA,12308,NA,NA,1145,868,0,276,NA,139,NA,1085,246,839,NA,13818,27189,15153,NA,2091,30214,39522
"1774"," ""20187""",2007,152545,137697,61136,25620,59,NA,NA,NA,NA,15976,2754,NA,NA,15273,NA,NA,1241,NA,0,NA,NA,242,NA,543,2,541,NA,14847,86757,18729,NA,2508,89827,47870
"1775"," ""20187""",2008,143617,128012,NA,32783,290,NA,964,NA,NA,16789,2890,NA,NA,12808,NA,NA,1397,NA,0,NA,NA,319,NA,594,6,588,NA,15605,NA,19679,NA,NA,81034,46978
"1776"," ""20187""",2009,139473,123614,48808,18295,535,NA,NA,NA,NA,19412,3764,NA,NA,13138,NA,NA,1554,NA,0,NA,NA,392,NA,750,1,749,1367,15860,67102,23176,NA,1790,70659,52954
"1777"," ""20187""",2010,175587,159197,78668,20438,572,NA,NA,NA,NA,20312,3880,NA,NA,13336,NA,NA,1699,NA,0,NA,NA,400,NA,697,0,697,NA,16390,99106,24191,NA,2450,103860,55337
"1778"," ""20187""",2011,211397,194784,93173,21568,684,NA,NA,NA,NA,20932,3524,NA,NA,13683,NA,NA,1783,NA,0,NA,NA,254,NA,541,0,541,1969,16612,114741,24455,NA,9694,127582,67203
"1779"," ""20187""",2012,161412,144176,56315,17353,626,NA,NA,NA,4605,21232,3526,NA,NA,15078,NA,NA,2405,NA,0,NA,NA,348,NA,892,168,724,1480,17235,73668,24757,NA,5419,82996,61180
"1780"," ""20187""",2013,211618,193630,98056,18374,774,3365,5145,NA,NA,24784,4179,NA,NA,13567,4292,9276,3166,1778,0,1388,NA,430,NA,890,235,655,1748,17988,116430,28963,NA,NA,124940,68691
"1781"," ""20187""",2014,169322,150059,61278,20295,699,2536,7871,NA,NA,26830,4396,NA,NA,14750,NA,NA,3490,NA,0,NA,NA,461,NA,1247,452,795,2022,19263,81573,31227,NA,NA,91981,58079
"1782"," ""20187""",2015,156919,137163,46763,9014,678,NA,NA,1096,NA,31360,4103,NA,NA,15313,NA,NA,2776,2048,0,729,NA,202,NA,1103,280,823,1913,19755,55777,35463,NA,12461,69390,67773
"1783"," ""20187""",2016,150506,130735,48462,6828,638,NA,NA,NA,NA,36855,3155,NA,NA,16664,NA,NA,1816,NA,0,NA,NA,134,NA,886,65,821,1569,19771,55290,40010,NA,3296,59050,71684
"1784"," ""20187""",2017,177401,157054,65703,7945,557,NA,NA,NA,NA,43025,4309,NA,NA,17743,NA,NA,1858,NA,0,NA,NA,366,NA,1411,0,1411,1237,20347,73648,47334,NA,1163,74500,82555
"1785"," ""20187""",2018,172958,152123,56673,6716,605,1816,2040,180,1860,45082,4492,NA,NA,19051,NA,NA,1632,1452,0,180,NA,147,NA,1616,0,1616,1388,20835,63388,49574,NA,NA,67244,84879
"1786"," ""20187""",2019,183966,162630,63144,5036,632,2284,2004,211,1793,46674,4808,NA,NA,21681,4273,17408,1812,1609,0,203,NA,170,NA,1478,0,1478,1467,21336,68180,51483,NA,NA,72468,90162
"1787"," ""20189""",2001,198557,171212,24526,78434,1684,6975,2388,NA,NA,NA,6202,NA,NA,16673,5305,11368,2538,2215,0,323,NA,317,NA,1302,119,1183,3989,27345,102960,NA,NA,NA,112323,58890
"1788"," ""20189""",2002,172383,143703,4407,68175,1328,7047,2383,NA,NA,NA,6496,13487,NA,18630,6352,12278,4447,NA,0,NA,NA,475,NA,1379,NA,NA,4333,28680,72582,NA,14815,NA,82012,61691
"1789"," ""20189""",2003,227011,197968,36701,88464,1155,6522,3106,NA,NA,NA,6263,15157,NA,19100,NA,NA,4398,NA,0,NA,NA,482,NA,1543,NA,NA,4169,29043,125165,NA,16312,NA,134793,63175
"1790"," ""20189""",2004,262046,231332,63080,92924,1161,5951,4616,NA,NA,NA,6870,15530,NA,17749,NA,NA,6137,NA,0,NA,NA,420,NA,1901,NA,NA,4161,30714,156004,NA,16691,NA,166570,64762
"1791"," ""20189""",2005,278048,246350,59094,110921,1006,5684,6026,NA,NA,NA,6714,16665,NA,17607,NA,NA,6040,NA,0,NA,NA,419,NA,2312,NA,NA,4072,31699,170014,NA,17671,NA,181724,64625
"1792"," ""20189""",2006,233117,200162,13612,101438,957,4992,7925,NA,NA,NA,7261,19713,NA,23739,NA,NA,6312,5453,0,859,NA,510,NA,2472,NA,NA,4077,32955,115051,NA,20670,NA,127968,72194
"1793"," ""20189""",2007,316260,280873,81978,114057,915,3820,5475,NA,NA,NA,8090,17430,NA,30226,NA,NA,5512,NA,0,NA,1467,550,917,2423,NA,NA,NA,35387,196035,NA,18346,NA,205330,75543
"1794"," ""20189""",2008,338329,300608,NA,149601,863,NA,5838,NA,NA,NA,8484,32624,NA,31183,NA,NA,5736,NA,0,NA,1516,587,929,2561,NA,NA,NA,37722,NA,NA,33487,NA,206469,94139
"1795"," ""20189""",2009,278694,240062,60381,75890,964,NA,NA,NA,NA,NA,9313,24480,NA,31527,NA,NA,5417,NA,0,NA,NA,573,NA,2943,NA,NA,4207,38633,136270,NA,25444,6582,149420,90642
"1796"," ""20189""",2010,315000,275746,91362,74431,1024,9985,5314,NA,NA,NA,10581,26205,NA,30300,NA,NA,4815,3878,NA,NA,NA,517,NA,3040,NA,NA,4966,39254,165792,NA,27228,NA,181091,94655
"1797"," ""20189""",2011,359368,319234,114256,68990,1173,NA,NA,NA,NA,NA,10068,31293,NA,29853,NA,NA,4751,3697,NA,NA,NA,432,NA,3031,NA,NA,4952,40134,183246,NA,32466,8711,219335,99898
"1798"," ""20189""",2012,330968,288758,104949,51176,512,NA,NA,NA,NA,NA,10333,23618,NA,30866,NA,NA,5701,3935,NA,NA,NA,NA,673,3202,NA,NA,NA,42210,156124,NA,24130,8261,194689,94069
"1799"," ""20189""",2013,415246,371246,154386,56819,573,61052,10786,6545,4241,NA,10486,17455,NA,29362,7491,21871,7777,NA,0,NA,1281,NA,NA,3196,NA,NA,NA,44000,211205,NA,18029,NA,283043,88203
"1800"," ""20189""",2014,359719,315038,103863,54086,542,42674,16332,6385,9947,NA,10019,23646,NA,31187,6762,24424,7800,NA,0,NA,1239,NA,NA,4157,NA,NA,NA,44681,157949,NA,24188,NA,216956,98082
"1801"," ""20189""",2015,264736,220358,48106,23341,643,20594,23199,7035,16164,NA,11833,21560,NA,33887,5671,28215,10994,8399,0,2596,1232,NA,NA,4226,NA,NA,NA,44378,71447,NA,22203,NA,115240,105118
"1802"," ""20189""",2016,286611,243240,84619,17132,564,NA,NA,NA,6880,NA,12465,40279,NA,35969,5243,30727,6922,5391,0,1531,1229,NA,NA,3846,NA,NA,NA,43371,101750,NA,40843,12871,120261,122979
"1803"," ""20189""",2017,306702,263183,112974,20293,546,7606,9341,3953,5388,NA,11651,27427,NA,37326,5906,31420,6545,4972,0,1573,NA,NA,314,3780,NA,NA,7906,43519,133267,NA,27973,NA,150214,112969
"1804"," ""20189""",2018,299130,254501,106151,17866,594,7707,8407,4123,4283,NA,11350,24556,NA,39514,5901,33614,7119,5452,0,1667,1081,NA,NA,3759,NA,NA,8554,44629,124017,NA,25150,NA,140130,114371
"1805"," ""20189""",2019,298920,254236,97554,20992,688,8503,8020,3923,4096,15997,11739,NA,NA,43093,5913,37180,8343,6818,0,1525,1031,NA,NA,3727,NA,NA,9072,44684,118546,27736,NA,NA,135069,119167
"1806"," ""20191""",2001,364630,284799,754,3319,1808,14575,72431,66143,6288,10761,25261,23457,9049,68023,17639,50384,9849,6839,NA,NA,21815,526,21288,10056,NA,NA,13641,79831,4073,36022,25265,81480,91079,193720
"1807"," ""20191""",2002,363239,281565,2431,3508,2000,16433,59157,52797,6360,11141,24882,21724,NA,74169,20645,53524,10061,6796,NA,NA,22522,595,21927,9689,NA,NA,NA,81674,5939,36023,23724,NA,81529,200036
"1808"," ""20191""",2003,413182,329898,44989,5664,1665,17598,55180,46443,8736,12188,26030,22426,9528,74392,21005,53387,10664,7203,1651,1810,23997,554,23443,10238,NA,NA,15340,83285,50652,38218,24092,64707,123430,206468
"1809"," ""20191""",2004,463256,376505,77882,7008,NA,15637,62100,50234,11866,12578,28103,22995,10048,74962,20104,54857,NA,8377,NA,NA,25543,507,25037,11104,245,10859,16145,86751,84890,40681,NA,72148,162626,213878
"1810"," ""20191""",2005,458823,369344,56721,8515,1441,18476,64886,48583,16303,13647,35176,26344,10270,70348,18182,52166,10426,8186,NA,NA,25482,NA,NA,11254,485,10769,16358,89479,65236,48823,27785,75156,148598,220746
"1811"," ""20191""",2006,595100,505739,130531,9690,NA,16850,96820,71151,25668,14194,40159,33713,11106,85903,17814,68089,11813,8644,0,3168,25186,NA,NA,NA,NA,NA,17286,89361,140221,54353,NA,107925,253891,251849
"1812"," ""20191""",2007,591661,496193,64665,10797,899,15554,134903,109078,25825,16208,40968,NA,12673,99853,19175,80678,14992,10055,0,4937,25319,NA,NA,NA,NA,NA,17452,95468,75462,57176,NA,147576,225919,270274
"1813"," ""20191""",2008,669553,570526,120610,13633,967,15255,137764,104727,33038,17122,35528,NA,13188,101025,20318,80707,18122,11411,0,6711,28644,NA,NA,NA,NA,NA,17504,99027,134244,52650,NA,150952,287263,283263
"1814"," ""20191""",2009,574955,476272,83501,8970,1463,15357,91046,65065,25982,18800,34179,NA,12752,103292,18591,84701,14929,10928,0,4001,30611,NA,NA,NA,NA,NA,17677,98683,92471,52980,NA,103799,198875,277397
"1815"," ""20191""",2010,622518,523506,96586,11614,1352,17329,106082,79994,26088,19525,33784,NA,12567,104981,17055,87926,18590,14406,0,4184,30632,NA,NA,NA,NA,NA,19314,99012,108200,53310,NA,118649,231611,291895
"1816"," ""20191""",2011,612466,513848,55293,15726,1031,19372,110078,NA,NA,20922,36577,NA,14178,115234,20642,94592,17142,12467,0,4676,30047,NA,NA,NA,NA,NA,19356,98617,71019,57498,NA,124256,200469,313380
"1817"," ""20191""",2012,706395,605410,83797,16185,771,23227,106627,85884,20742,22930,37518,NA,13180,122788,22605,100183,15228,10020,0,5208,30865,1249,29617,NA,NA,NA,20348,100985,99982,60448,NA,119807,229836,375575
"1818"," ""20191""",2013,657437,552702,55434,17713,1013,16937,83638,64561,19077,25469,38988,NA,18214,119578,22445,97133,14981,11034,0,3947,NA,NA,NA,69053,NA,NA,20241,104736,73147,64457,NA,101852,173722,378980
"1819"," ""20191""",2014,651862,545851,28339,23193,1089,17997,87869,77231,10638,27236,39841,NA,23174,124805,24766,100039,22777,11396,7520,3861,NA,NA,NA,NA,NA,NA,19494,106011,51531,67077,NA,111043,157398,388453
"1820"," ""20191""",2015,660233,553783,14530,9724,2880,18470,99122,87978,11144,28889,42080,NA,22427,126769,23933,102836,26986,12988,10540,3458,NA,NA,NA,73146,NA,NA,20128,106451,24254,70969,NA,121550,141846,411936
"1821"," ""20191""",2016,682227,576800,2859,5036,28631,18290,107826,101168,6658,29138,42587,NA,26597,134689,25103,109586,23624,11540,8815,3269,NA,NA,NA,70603,NA,NA,19864,105427,7895,71724,NA,134423,134011,442789
"1822"," ""20191""",2017,701013,591454,3783,6587,25853,19575,102863,98205,4658,NA,40334,44357,26071,139764,26644,113120,27157,11937,11462,3757,NA,NA,NA,NA,NA,NA,21957,109560,10370,NA,70209,128935,132808,458645
"1823"," ""20191""",2018,737485,619791,9323,7005,25267,18653,110642,106665,3977,NA,40281,61209,24843,147077,26798,120278,18234,12914,0,5320,31710,1734,29976,72279,NA,NA,NA,117694,16327,NA,86476,135485,145622,474169
"1824"," ""20191""",2019,840156,718210,67015,5707,NA,20310,112725,109504,3221,NA,39342,66510,30095,166870,26845,140025,19676,13734,NA,NA,39897,1831,38065,73603,NA,NA,NA,121946,72722,NA,NA,142819,205757,512453
"1825"," ""20193""",2001,250927,217471,NA,5837,NA,8306,3617,1592,2025,23777,26864,15224,8984,29835,9548,20287,5995,3419,0,2576,16841,1048,15793,NA,NA,12657,7491,33456,NA,50641,NA,12601,NA,NA
"1826"," ""20193""",2002,215709,180969,NA,5528,NA,7649,2482,1554,928,23327,27888,16678,9625,33188,11028,22160,7010,4067,0,2943,18620,1076,17544,NA,NA,12367,7952,34740,NA,51216,NA,12108,NA,NA
"1827"," ""20193""",2003,253549,216894,33629,6728,3049,8456,3221,1043,2178,22894,28968,15824,11021,34198,11092,23106,6315,3500,0,2815,21518,1225,20293,12976,NA,NA,8097,36655,40358,51861,18873,14242,52034,164860
"1828"," ""20193""",2004,223435,185560,1372,8011,2949,8946,2653,913,1740,24410,29786,14754,10591,32638,9878,22760,6075,3507,0,2568,21600,1307,20293,13704,844,12860,8072,37875,9383,54196,17703,13244,20982,164578
"1829"," ""20193""",2005,283231,245465,NA,10386,NA,9980,3148,1115,2033,26224,32936,17664,11455,32421,9893,22528,6029,3662,0,2367,22533,1292,21241,NA,NA,13807,8319,37766,NA,59160,NA,14603,NA,NA
"1830"," ""20193""",2006,257464,219064,1838,17862,2913,11178,3469,1319,2150,27826,35009,16082,14602,38974,9355,29620,6532,4216,0,2317,18788,NA,NA,15898,804,15094,8093,38400,19699,62835,18995,18071,34347,184718
"1831"," ""20193""",2007,378204,337643,91717,16309,3480,12306,3301,1296,2005,31828,35310,30837,14826,46000,10488,35512,7294,4586,0,2708,20630,NA,NA,15749,677,15071,8056,40560,108027,67138,34317,18127,123634,214010
"1832"," ""20193""",2008,387979,345828,81410,21273,NA,13146,2938,1374,1564,37570,38282,30018,NA,50428,11316,39112,6609,4978,0,1631,22169,NA,NA,15733,581,15152,8343,42150,102683,75853,NA,NA,118767,227061
"1833"," ""20193""",2009,347332,305928,38841,11562,3403,15308,3529,1540,1989,40608,48837,24225,11836,53773,11450,42322,6742,4972,0,1770,24151,NA,NA,14338,590,13747,8776,41404,50403,89444,27628,15365,69241,236687
"1834"," ""20193""",2010,459269,417083,117301,14385,3596,15506,3552,1618,1934,44621,60067,39086,10202,54584,11799,42785,7375,4997,0,2377,23604,NA,NA,14367,644,13723,8838,42187,131686,104687,42682,13754,150744,266338
